step,ep,score(50),best,loss,eps
388000,2985,1.58,33,1.0365362661425024,0.01
390000,2993,1.64,33,0.9700514455186203,0.01
392000,2997,1.92,33,1.0373355983011425,0.01
394000,3006,2.16,33,0.7959822224639356,0.01
396000,3014,2.18,33,0.5641854577697814,0.01
398000,3017,2.12,33,1.0588180428370833,0.01
400000,3022,2.08,33,0.795554804271087,0.01
402000,3031,2.06,33,0.9184167742589489,0.01
404000,3035,1.9,33,1.1973334567947314,0.01
406000,3041,2.18,33,0.9055627120193094,0.01
408000,3050,1.82,33,1.022023681802675,0.01
410000,3050,1.82,33,0.7827112485002726,0.01
412000,3052,2.38,33,0.9759478902071714,0.01
414000,3054,2.68,33,1.3971469963062555,0.01
416000,3055,3.14,33,1.0694784336769954,0.01
418000,3058,3.26,33,1.2198765284242108,0.01
420000,3059,3.68,33,0.9754655876662582,0.01
422000,3060,3.92,33,0.9042271153302863,0.01
424000,3068,3.88,33,1.1051694299653172,0.01
426000,3075,3.64,33,0.7556553924549371,0.01
428000,3078,3.9,33,0.9685713616712018,0.01
430000,3085,3.86,33,0.9972761917719617,0.01
432000,3089,3.86,33,1.054441026020795,0.01
434000,3095,3.94,33,0.969237785730511,0.01
436000,3104,3.04,33,1.047847175737843,0.01
438000,3105,2.78,33,1.158121385416016,0.01
440000,3108,3.0,33,1.0869026849651708,0.01
442000,3112,2.44,33,1.0485939568281173,0.01
444000,3120,2.58,33,1.1726064782310277,0.01
446000,3123,2.88,33,0.7602421077806503,0.01
448000,3124,3.1,33,0.9764812771463767,0.01
450000,3128,3.14,33,1.218146738903597,0.01
452000,3132,3.28,33,0.7393601447856054,0.01
454000,3135,3.46,33,0.9933254856895656,0.01
456000,3136,3.4,33,0.7075241745496169,0.01
458000,3138,3.78,33,1.124388073021546,0.01
460000,3143,3.88,33,0.7731283098598942,0.01
462000,3146,4.1,33,0.9252815555781126,0.01
464000,3150,4.46,33,1.0755671988613904,0.01
466000,3153,4.74,33,1.0357953486498446,0.01
468000,3154,4.84,33,0.7664113978948444,0.01
470000,3156,4.84,33,0.8625804072478787,0.01
472000,3158,5.06,33,1.0076536719407887,0.01
474000,3159,5.28,33,1.1930516040790826,0.01
476000,3164,5.18,33,1.1165183218661696,0.01
478000,3166,5.38,33,0.7444210760761052,0.01
480000,3169,5.64,33,0.6235102388495579,0.01
482000,3172,5.54,33,0.7892950016399846,0.01
484000,3175,5.46,33,0.7676964896405116,0.01
486000,3178,5.64,33,0.6969940731255337,0.01
488000,3183,5.5,33,0.8725682498281822,0.01
490000,3187,5.2,33,0.8799304746044799,0.01
492000,3193,4.9,33,0.7279665077733807,0.01
494000,3202,4.18,33,0.6805877592018805,0.01
496000,3213,2.72,33,0.8408738090842962,0.01
498000,3223,1.74,33,0.8628968433151022,0.01
500000,3232,1.16,33,0.720778479850851,0.01
502000,3241,0.8,33,0.8650860385783017,0.01
504000,3248,0.98,33,0.5964365734579041,0.01
506000,3253,1.08,33,1.052229087217711,0.01
508000,3261,1.14,33,1.1866697310004384,0.01
510000,3264,1.28,33,0.5978637159988284,0.01
512000,3269,1.6,33,0.8986011653812602,0.01
514000,3272,1.8,33,0.38389396944548937,0.01
516000,3276,2.08,33,0.8193970225006342,0.01
