step,ep,score(50),best,loss,eps
384000,2739,4.44,55,0.1463585502281785,0.01
386000,2742,4.76,55,0.17756307511590422,0.01
388000,2742,4.76,55,0.17493782232515515,0.01
390000,2749,4.34,55,0.19563084069173783,0.01
392000,2751,4.5,55,0.1392279375111684,0.01
394000,2753,4.8,55,0.15826083900406956,0.01
396000,2757,4.86,55,0.14547048332169651,0.01
398000,2763,4.78,55,0.16796174518531187,0.01
400000,2764,4.74,55,0.16822549751959742,0.01
402000,2766,5.3,55,0.1489408967923373,0.01
404000,2768,5.06,55,0.1611924022808671,0.01
406000,2770,4.88,55,0.1629544311668724,0.01
408000,2774,4.88,55,0.16107094652950762,0.01
410000,2774,4.88,55,0.1542768788151443,0.01
412000,2778,5.46,55,0.16487668477697298,0.01
414000,2779,5.72,55,0.1448729465669021,0.01
416000,2783,5.6,55,0.15765052405185997,0.01
418000,2787,5.44,55,0.15758890049066396,0.01
420000,2787,5.44,55,0.14587471665348858,0.01
422000,2789,6.02,55,0.16570872532203793,0.01
424000,2791,6.16,55,0.17714821157976984,0.01
426000,2792,6.34,55,0.16043540780432522,0.01
428000,2797,6.06,55,0.14419255004264414,0.01
430000,2800,6.18,55,0.1877876572776586,0.01
432000,2802,6.24,55,0.1686133027356118,0.01
434000,2804,6.24,55,0.20235520899295806,0.01
436000,2809,6.12,55,0.18165095015428961,0.01
438000,2813,6.32,55,0.17014735361095518,0.01
440000,2817,5.76,55,0.17917269175406544,0.01
442000,2820,5.82,55,0.17688290820457042,0.01
444000,2826,5.08,55,0.1895107399020344,0.01
446000,2828,5.2,55,0.1841188444243744,0.01
448000,2831,4.86,55,0.17587534938007593,0.01
450000,2835,5.02,55,0.17367578023113311,0.01
452000,2838,4.6,55,0.1794718361273408,0.01
454000,2840,4.46,55,0.16191317434422672,0.01
456000,2845,4.18,55,0.18496097590774296,0.01
458000,2852,3.74,55,0.191627816259861,0.01
460000,2855,3.62,55,0.19990069372579455,0.01
462000,2858,3.74,55,0.20562298231758178,0.01
464000,2861,3.96,55,0.18219041522592305,0.01
466000,2865,3.92,55,0.22081126508302987,0.01
468000,2871,3.66,55,0.19926887559704481,0.01
470000,2874,3.92,55,0.23228772622533142,0.01
472000,2878,3.74,55,0.18973787154071034,0.01
474000,2879,3.9,55,0.20457076419610531,0.01
476000,2883,3.82,55,0.20515623562969268,0.01
478000,2893,3.16,55,0.240096019373741,0.01
480000,2901,3.1,55,0.2034826022107154,0.01
482000,2904,3.22,55,0.24483010570518673,0.01
484000,2909,2.96,55,0.2613139633554965,0.01
486000,2915,2.76,55,0.21687755908817052,0.01
488000,2917,2.78,55,0.21889253796078265,0.01
490000,2919,3.04,55,0.20275088051334023,0.01
492000,2922,3.24,55,0.19351555493660272,0.01
494000,2925,3.38,55,0.2161811296036467,0.01
496000,2926,3.42,55,0.17558016212657093,0.01
498000,2931,3.14,55,0.19571037394925953,0.01
500000,2934,3.24,55,0.18941579053178428,0.01
502000,2936,3.46,55,0.1825987533200532,0.01
504000,2938,3.68,55,0.18791697259061038,0.01
506000,2939,4.14,55,0.1934522317443043,0.01
508000,2942,4.48,55,0.17393703624140472,0.01
510000,2945,4.7,55,0.1655931862257421,0.01
512000,2946,4.76,55,0.18558173687197269,0.01
514000,2948,5.24,55,0.18311083862558009,0.01
516000,2950,5.54,55,0.17604072748683394,0.01
518000,2954,5.6,55,0.19877672603353858,0.01
520000,2955,5.68,55,0.1660298371873796,0.01
522000,2958,6.04,55,0.17605645122937857,0.01
524000,2961,6.22,55,0.1726857722713612,0.01
526000,2964,6.3,55,0.19223457052372395,0.01
528000,2965,6.52,55,0.1655185854062438,0.01
530000,2970,6.22,55,0.17972646036185325,0.01
532000,2972,6.42,55,0.157385039832443,0.01
534000,2978,5.58,55,0.16253835941664874,0.01
536000,2981,5.98,55,0.16674914229661225,0.01
538000,2985,5.94,55,0.14177269897423683,0.01
540000,2990,5.08,55,0.1599902868270874,0.01
542000,2993,5.02,55,0.15543165659531952,0.01
544000,2995,5.22,55,0.15391175591386855,0.01
546000,2996,5.56,55,0.15734864926431327,0.01
548000,2999,5.0,55,0.1514126960700378,0.01
550000,3004,4.9,55,0.1486107596522197,0.01
552000,3007,4.5,55,0.14442129183094948,0.01
554000,3010,4.66,55,0.13404703377746047,0.01
556000,3012,4.72,55,0.1242983712698333,0.01
558000,3013,4.74,55,0.11592396335676312,0.01
560000,3018,4.66,55,0.11647074540611356,0.01
562000,3020,4.82,55,0.12664351641666144,0.01
564000,3025,4.64,55,0.12765190878417343,0.01
566000,3026,4.74,55,0.13530401941388845,0.01
568000,3027,5.38,55,0.12289404452312738,0.01
570000,3031,5.1,55,0.13783954741433263,0.01
572000,3033,5.26,55,0.12244720119051636,0.01
574000,3037,5.42,55,0.11156777407508343,0.01
576000,3039,5.62,55,0.11954545067390426,0.01
578000,3040,5.92,55,0.10594227914232761,0.01
580000,3041,5.98,55,0.1286758309789002,0.01
582000,3042,6.3,55,0.09828982457518577,0.01
584000,3043,6.54,55,0.10281826432561501,0.01
586000,3046,6.42,55,0.11107255743118002,0.01
588000,3046,6.42,55,0.10711579204304143,0.01
590000,3047,7.06,55,0.1277701786905527,0.01
592000,3048,7.18,55,0.0960465231956914,0.01
594000,3050,7.38,55,0.10624449172522872,0.01
596000,3051,7.72,55,0.10616699660662561,0.01
598000,3052,7.78,55,0.09240881873760372,0.01
600000,3057,7.86,55,0.10942419645842165,0.01
602000,3058,8.12,55,0.1155202477890998,0.01
604000,3060,8.12,55,0.09277277593268081,0.01
606000,3066,7.62,55,0.11410842122626491,0.01
608000,3071,7.42,55,0.10650790398009122,0.01
610000,3073,7.72,55,0.09815628440119326,0.01
612000,3074,7.9,55,0.11494837173260748,0.01
614000,3075,8.02,55,0.09691624904982746,0.01
616000,3076,8.26,55,0.12191099987132475,0.01
618000,3081,7.9,55,0.09829418000299484,0.01
620000,3085,7.6,55,0.1004757020645775,0.01
622000,3090,7.14,55,0.08873022678075358,0.01
624000,3094,6.28,55,0.0861653766850941,0.01
626000,3094,6.28,55,0.09608271052129566,0.01
628000,3100,5.28,55,0.10526049341773615,0.01
630000,3101,5.16,55,0.09634209866402671,0.01
632000,3101,5.16,55,0.09255082921299618,0.01
634000,3103,5.3,55,0.10863372839754447,0.01
636000,3105,5.76,55,0.09517248978489079,0.01
638000,3107,5.74,55,0.09192563641350716,0.01
640000,3108,5.9,55,0.10402484762948007,0.01
642000,3110,5.98,55,0.11913535845465958,0.01
644000,3112,6.08,55,0.09700772035634145,0.01
646000,3114,6.22,55,0.09581516690552234,0.01
648000,3116,6.62,55,0.1146426060423255,0.01
650000,3118,6.82,55,0.09904615568928421,0.01
652000,3122,6.92,55,0.0900004714098759,0.01
654000,3124,6.74,55,0.10195873324410058,0.01
656000,3127,6.06,55,0.08989102316088975,0.01
658000,3129,6.4,55,0.07774959906702861,0.01
660000,3130,6.46,55,0.09877927301218734,0.01
662000,3132,6.9,55,0.07897687547141687,0.01
664000,3134,7.14,55,0.08510762465652079,0.01
666000,3135,7.42,55,0.09789813448907808,0.01
668000,3135,7.42,55,0.10303543353336864,0.01
670000,3137,8.0,55,0.09042295040097087,0.01
672000,3137,8.0,55,0.08180059344973416,0.01
674000,3140,8.5,55,0.08162686387309805,0.01
676000,3142,8.64,55,0.09251874277368188,0.01
678000,3146,8.4,55,0.07322108226479031,0.01
680000,3146,8.4,55,0.07878017670474946,0.01
682000,3147,8.8,55,0.06618050161458086,0.01
684000,3150,9.3,55,0.06909452371648513,0.01
686000,3152,8.72,55,0.07934380058664829,0.01
688000,3154,8.6,55,0.07762100193183868,0.01
690000,3155,8.8,55,0.07193516816711053,0.01
692000,3157,9.2,55,0.0833527432125993,0.01
694000,3159,8.42,55,0.061697516113054005,0.01
696000,3160,8.86,55,0.06685147456591949,0.01
698000,3164,8.74,55,0.08315135882236063,0.01
