step,ep,score(50),best,loss,eps
662000,3486,2.14,44,1.6976112087443471,0.01
664000,3490,2.32,44,1.3962066885456443,0.01
666000,3492,2.46,44,1.529413262954913,0.01
668000,3495,2.96,44,1.164339318065904,0.01
670000,3498,3.1,44,1.1597121264785528,0.01
672000,3502,3.04,44,1.257320842994377,0.01
674000,3507,3.14,44,1.441721136700362,0.01
676000,3516,3.24,44,1.1401582586113364,0.01
678000,3521,3.34,44,1.6077708818251266,0.01
680000,3526,3.34,44,1.5256296073412523,0.01
682000,3529,3.26,44,1.6539414947852493,0.01
684000,3531,3.36,44,1.3721003819722681,0.01
686000,3536,3.4,44,1.7630810343660415,0.01
688000,3539,3.4,44,1.5348126011900605,0.01
690000,3542,3.56,44,2.0142897295113653,0.01
692000,3545,3.3,44,1.0522020825184881,0.01
694000,3549,3.14,44,1.4448315027635545,0.01
696000,3554,3.16,44,2.031355737214908,0.01
698000,3557,3.4,44,1.2906674031540752,0.01
700000,3561,3.44,44,1.5724359694775194,0.01
702000,3563,3.52,44,1.2828211140213535,0.01
704000,3567,3.9,44,1.6050383632164449,0.01
706000,3567,3.9,44,1.348218874949962,0.01
708000,3568,4.5,44,1.5254010335728525,0.01
710000,3571,4.78,44,1.9746757422573864,0.01
712000,3575,4.94,44,1.9688852640520782,0.01
714000,3580,4.46,44,1.993041639472358,0.01
716000,3580,4.46,44,1.7937691719830036,0.01
718000,3584,4.84,44,2.0970775932632386,0.01
720000,3587,5.06,44,1.2198217909876257,0.01
722000,3590,5.12,44,1.6687272626627236,0.01
724000,3591,5.3,44,1.3282146707037463,0.01
726000,3599,4.82,44,1.3358521827450023,0.01
728000,3601,5.06,44,1.1402778503717854,0.01
730000,3604,5.12,44,1.2149021591898055,0.01
732000,3607,4.98,44,1.17781498555094,0.01
734000,3609,5.28,44,1.433197587011382,0.01
736000,3612,5.32,44,1.1002906941855326,0.01
738000,3612,5.32,44,1.0655783617822454,0.01
740000,3615,5.84,44,0.8741610720846802,0.01
742000,3617,6.0,44,0.8296209644060581,0.01
744000,3621,5.14,44,0.745723185427487,0.01
746000,3624,5.0,44,0.9037909352127462,0.01
748000,3626,5.44,44,0.6951929429732263,0.01
750000,3631,5.04,44,0.899093160033226,0.01
752000,3632,5.3,44,0.8540981528721749,0.01
754000,3637,5.18,44,0.6994264355208725,0.01
756000,3641,4.94,44,0.6038642947562038,0.01
758000,3646,4.88,44,0.8471754011698067,0.01
760000,3652,4.62,44,0.7772200557868928,0.01
762000,3656,4.6,44,0.7360391324711963,0.01
764000,3659,4.46,44,0.42154413192067297,0.01
766000,3661,4.36,44,0.7729069012077525,0.01
768000,3664,4.06,44,0.6640205287886783,0.01
770000,3672,3.64,44,0.6729485189914703,0.01
772000,3678,3.2,44,0.5713762750895693,0.01
774000,3681,3.4,44,0.7625060820300132,0.01
776000,3688,2.92,44,0.7079149480676279,0.01
778000,3703,2.4,44,1.074775792779401,0.01
780000,3706,2.36,44,0.8658784870058298,0.01
782000,3709,2.5,44,0.5724167258664966,0.01
784000,3710,2.5,44,0.8803723702766001,0.01
786000,3714,2.56,44,0.5780376128479838,0.01
788000,3715,2.5,44,0.8236221068166196,0.01
790000,3716,2.94,44,0.827929945634678,0.01
792000,3718,3.28,44,0.7659128112625331,0.01
794000,3720,3.54,44,0.7949905678909271,0.01
796000,3723,3.9,44,0.7211092191562056,0.01
798000,3729,3.94,44,0.9504498931532726,0.01
800000,3731,3.98,44,1.2059991347230972,0.01
802000,3740,3.86,44,0.7405667209718376,0.01
804000,3747,4.08,44,0.966565979802981,0.01
806000,3751,4.3,44,0.8229576448537409,0.01
808000,3756,4.3,44,0.9783058963762596,0.01
810000,3758,4.18,44,1.1515921908151359,0.01
812000,3759,4.32,44,0.653906557415612,0.01
814000,3762,4.54,44,1.1618240333814174,0.01
816000,3764,4.66,44,0.9380319163994864,0.01
818000,3766,4.32,44,1.004808234316297,0.01
820000,3766,4.32,44,1.194023111523129,0.01
822000,3768,4.62,44,1.031688441222068,0.01
824000,3773,4.18,44,0.7046391740394756,0.01
826000,3779,4.18,44,1.077394386548549,0.01
828000,3788,3.82,44,1.3020745380828158,0.01
830000,3794,3.88,44,1.2784437126200645,0.01
832000,3805,3.5,44,1.155677922666073,0.01
834000,3813,2.46,44,1.7850176943093539,0.01
836000,3823,1.12,44,0.979896221011877,0.01
838000,3830,1.04,44,1.3800352943874896,0.01
840000,3837,1.16,44,1.1517725842865183,0.01
842000,3844,1.08,44,1.2976812961511315,0.01
844000,3849,1.34,44,1.1071759999776258,0.01
846000,3853,1.54,44,1.0722979928646237,0.01
848000,3856,1.8,44,1.4257932870695367,0.01
850000,3862,1.96,44,1.457300391839817,0.01
852000,3864,2.14,44,1.882335747340694,0.01
854000,3869,2.14,44,1.4518605407839642,0.01
856000,3873,2.64,44,1.6767752695735545,0.01
858000,3876,2.74,44,1.6779309686087072,0.01
860000,3878,2.9,44,1.7527600282337517,0.01
862000,3881,3.22,44,1.0160564703587442,0.01
864000,3884,3.36,44,1.3658022119663655,0.01
866000,3886,3.62,44,1.427328741401434,0.01
868000,3890,3.88,44,1.3504738980997353,0.01
870000,3894,4.12,44,1.3597930353041738,0.01
872000,3901,3.84,44,1.465991752948612,0.01
874000,3904,3.94,44,1.5605195973534136,0.01
876000,3906,4.02,44,1.0706414159713313,0.01
878000,3907,4.06,44,1.0204554522922262,0.01
880000,3910,4.32,44,1.0854410943202675,0.01
882000,3911,4.56,44,1.0239340939139947,0.01
884000,3911,4.56,44,1.0029100828664377,0.01
886000,3912,5.48,47,1.5250130104459823,0.01
888000,3918,5.44,47,1.9167165302904323,0.01
890000,3920,5.38,47,1.4354718699771911,0.01
892000,3922,5.64,47,1.324829504173249,0.01
894000,3924,5.84,47,1.3087819355819375,0.01
896000,3925,6.14,47,1.323195137209259,0.01
898000,3927,6.1,47,1.2183588817995041,0.01
900000,3929,6.18,47,1.0196734356274828,0.01
902000,3935,5.86,47,1.291051901425235,0.01
904000,3939,5.58,47,1.1717050180770456,0.01
906000,3942,5.66,47,1.2507787205511705,0.01
908000,3943,6.0,47,1.3365155243035405,0.01
910000,3944,5.98,47,1.1287195104034617,0.01
912000,3947,6.6,47,1.3610788483452052,0.01
914000,3953,6.46,47,1.0855955277290195,0.01
916000,3962,4.64,47,1.2008054746780545,0.01
918000,3965,4.82,47,1.0718001461587847,0.01
920000,3967,5.04,47,1.3891344789229334,0.01
922000,3972,4.62,47,1.1137764889048412,0.01
924000,3976,3.98,47,1.416750895017758,0.01
926000,3979,3.84,47,1.4019104528333992,0.01
928000,3981,4.1,47,0.9142624281533063,0.01
930000,3984,4.24,47,1.030375078539364,0.01
932000,3991,3.94,47,1.0296228142362087,0.01
934000,3995,3.08,47,1.5902475339686497,0.01
936000,3997,3.48,47,0.7738969699433074,0.01
938000,4002,3.58,47,0.670433053090237,0.01
940000,4003,3.78,47,1.0853122352203355,0.01
942000,4010,3.98,47,0.9541690234001726,0.01
944000,4014,3.9,47,0.8611536972504109,0.01
946000,4018,3.52,47,0.8848335327021778,0.01
948000,4024,3.6,47,0.7684065382089466,0.01
950000,4026,3.82,47,1.456847734907642,0.01
952000,4029,3.8,47,0.9153510321862995,0.01
954000,4034,3.48,47,0.877990797907114,0.01
956000,4040,3.48,47,0.9783923966018483,0.01
958000,4045,3.6,47,0.680672894557938,0.01
960000,4061,2.38,47,1.1793956119893119,0.01
962000,4066,2.22,47,0.678646430009976,0.01
964000,4074,2.1,47,0.8642789391428232,0.01
966000,4079,1.78,47,1.331521668434143,0.01
968000,4087,1.54,47,1.0287304105050863,0.01
970000,4095,1.38,47,0.854728377298452,0.01
972000,4108,1.5,47,1.5185579938814044,0.01
974000,4114,1.56,47,1.5356123754289002,0.01
976000,4117,1.5,47,1.446598693318665,0.01
978000,4120,2.04,47,0.9615265736170113,0.01
980000,4122,2.32,47,1.3528414563182742,0.01
982000,4124,2.5,47,1.5192526601906866,0.01
984000,4127,2.6,47,1.7128264871286227,0.01
986000,4130,2.68,47,1.387799977613613,0.01
988000,4132,3.08,47,1.2051425304124133,0.01
990000,4135,3.2,47,1.3162080595921726,0.01
992000,4137,3.42,47,1.3382715716166422,0.01
994000,4139,3.82,47,1.4254675025865435,0.01
996000,4145,3.94,47,1.0939906564354898,0.01
998000,4148,4.24,47,1.4112278709281236,0.01
1000000,4149,4.3,47,0.8052516667777673,0.01
